tips,trip_start_timestamp,trip_seconds,trip_miles,pickup_community_area,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_community_area,fare,tolls,extras,trip_total
6.7,2023-01-31T22:45:00.000,2131,11.53,24,41.901206994,-87.676355989,,33,0,0,39.7
0,2023-01-31T22:45:00.000,1971,13.44,73,41.717493036,-87.648895072,43,36.25,0,0,36.25
7,2023-01-31T22:45:00.000,1560,1.1,76,41.980264315,-87.913624596,8,44.5,0,4,55.5
6.36,2023-01-31T22:45:00.000,993,10.1,33,41.857183858,-87.620334624,77,24.9,0,0,31.26
4,2023-01-31T22:45:00.000,1211,17.19,,,,,42.5,0,27,74
2,2023-01-31T22:45:00.000,5,0,33,41.857183858,-87.620334624,33,11,0,0,13.5
3,2023-01-31T22:45:00.000,298,0.85,8,41.892042136,-87.63186395,32,5.75,0,1,10.25
0,2023-01-31T22:45:00.000,696,10.65,49,41.706587882,-87.623366512,31,27.25,0,0,27.25
5.12,2023-01-31T22:45:00.000,5,0,28,41.874005383,-87.66351755,28,20,0,0,25.62
0,2023-01-31T22:45:00.000,1260,0.9,76,41.980264315,-87.913624596,,36.5,0,23,59.5
0,2023-01-31T22:45:00.000,675,2.96,8,41.899602111,-87.633308037,24,11,0,0,11
0,2023-01-31T22:45:00.000,485,1.69,28,41.874005383,-87.66351755,8,10,0,0,10
0,2023-01-31T22:45:00.000,730,12.61,37,41.80908443,-87.632424524,50,31.5,0,0,31.5
4.99,2023-01-31T22:45:00.000,1416,5.87,7,41.922686284,-87.649488729,14,19.51,0,0,24.5
0,2023-01-31T22:45:00.000,2020,11.8,,,,,32.5,0,7,39.5
5.38,2023-01-31T22:45:00.000,775,7.83,8,41.899602111,-87.633308037,60,21,0,0,26.88
2.21,2023-01-31T22:45:00.000,473,1.29,8,41.899602111,-87.633308037,8,10,0,0,12.21
5,2023-01-31T22:45:00.000,2656,35.92,76,41.97907082,-87.903039661,,84.5,0,46.5,136.5
1,2023-01-31T22:45:00.000,360,0,28,41.874005383,-87.66351755,32,6.5,0,0,7.5
10,2023-01-31T22:45:00.000,2513,43.28,76,41.97907082,-87.903039661,,101.5,0,65,177
0,2023-01-31T22:45:00.000,1320,0.3,67,41.775928827,-87.666596265,35,19.25,0,0,19.25
0,2023-01-31T22:45:00.000,300,0.8,32,41.878865584,-87.625192142,8,5.75,0,0,5.75
8.9,2023-01-31T22:45:00.000,1440,35.9,76,41.980264315,-87.913624596,6,39,0,5,52.9
0,2023-01-31T22:45:00.000,0,0,35,41.835117986,-87.618677767,35,3.25,0,0,3.25
0,2023-01-31T22:45:00.000,540,1.9,32,41.878865584,-87.625192142,8,8.5,0,0,8.5
0,2023-01-31T22:45:00.000,960,7.1,76,41.980264315,-87.913624596,9,19.5,0,5.5,25
7.19,2023-01-31T22:45:00.000,1009,9.01,56,41.79259236,-87.769615453,28,24.25,0,4,35.94
6.56,2023-01-31T22:45:00.000,1680,7.6,76,41.980264315,-87.913624596,3,39.75,0,4,50.31
0,2023-01-31T22:45:00.000,840,2.9,32,41.878865584,-87.625192142,8,10.25,0,0,10.25
7.42,2023-01-31T22:45:00.000,1489,18.3,76,41.980264315,-87.913624596,8,45,0,4,56.92
0,2023-01-31T22:45:00.000,1800,11.8,35,41.835117986,-87.618677767,50,32.5,0,0,32.5
6,2023-01-31T22:45:00.000,540,4.8,76,41.980264315,-87.913624596,76,14.5,0,5,25.5
3,2023-01-31T22:45:00.000,459,1.6,32,41.878865584,-87.625192142,8,7.75,0,0,11.25
2.45,2023-01-31T22:45:00.000,224,0.8,8,41.899602111,-87.633308037,8,10,0,0,12.45
0,2023-01-31T22:45:00.000,480,2.9,8,41.899602111,-87.633308037,7,10.5,0,0,10.5
5,2023-01-31T22:45:00.000,190,0.3,8,41.899602111,-87.633308037,8,4.25,0,0,9.75
0,2023-01-31T22:45:00.000,1463,20.3,,,,,49,0,5,54
0,2023-01-31T22:45:00.000,712,12.28,34,41.842076117,-87.633973422,11,30.75,0,0,30.75
10.1,2023-01-31T22:30:00.000,1440,9.2,76,41.97907082,-87.903039661,32,46,0,4,60.1
3,2023-01-31T22:30:00.000,369,0.84,32,41.878865584,-87.625192142,8,5.75,0,1,10.25
2.76,2023-01-31T22:30:00.000,522,2.93,32,41.878865584,-87.625192142,24,10.81,0,0,13.57
0,2023-01-31T22:30:00.000,988,5.1,76,41.980264315,-87.913624596,,15.25,0,4.5,19.75
0,2023-01-31T22:30:00.000,1260,11.3,33,41.857183858,-87.620334624,7,29,0,0,29
0,2023-01-31T22:30:00.000,300,0,8,41.899602111,-87.633308037,8,5,0,0,5
7.15,2023-01-31T22:30:00.000,1260,12.1,56,41.79259236,-87.769615453,8,31.75,0,4,42.9
2.45,2023-01-31T22:30:00.000,254,1.03,7,41.922686284,-87.649488729,7,10,0,0,12.45
0,2023-01-31T22:30:00.000,1136,9.9,35,41.835117986,-87.618677767,73,26.5,0,0,26.5
3.33,2023-01-31T22:30:00.000,947,3.81,28,41.874005383,-87.66351755,6,13.02,0,0,16.35
11.31,2023-01-31T22:30:00.000,1202,16.46,76,41.980264315,-87.913624596,8,40.75,0,4,56.56
9.5,2023-01-31T22:30:00.000,0,18.8,8,41.899602111,-87.633308037,8,43,0,4,56.5
10.25,2023-01-31T22:30:00.000,1504,18.56,76,41.97907082,-87.903039661,32,45.75,0,5,61.5
0,2023-01-31T22:30:00.000,5,0,8,41.892072635,-87.628874157,8,35,0,0,35.5
2.45,2023-01-31T22:30:00.000,312,1.14,8,41.899602111,-87.633308037,8,10,0,0,12.45
0,2023-01-31T22:30:00.000,1467,10.4,25,41.890608853,-87.756046711,33,32.48,0,0,32.48
0,2023-01-31T22:30:00.000,2740,8.98,6,41.944226601,-87.655998182,7,29.75,0,0,29.75
0,2023-01-31T22:30:00.000,2173,11.49,60,41.836150155,-87.648787952,28,33.5,0,0,33.5
0,2023-01-31T22:30:00.000,821,12.33,8,41.899602111,-87.633308037,44,31.25,0,0,31.25
0.77,2023-01-31T22:30:00.000,12,0,25,41.890608853,-87.756046711,25,3.25,0,4,8.52
0,2023-01-31T22:30:00.000,882,6.5,,,,3,19,0,0,19
0,2023-01-31T22:30:00.000,960,5.7,34,41.842076117,-87.633973422,30,17.25,0,1,18.25
9.15,2023-01-31T22:30:00.000,60,0,32,41.880994471,-87.632746489,32,3.25,0,42,54.4
0,2023-01-31T22:30:00.000,1468,11.63,6,41.944226601,-87.655998182,29,30.5,0,0,30.5
3.15,2023-01-31T22:30:00.000,364,3.54,76,41.980264315,-87.913624596,76,11.25,0,4,18.9
0,2023-01-31T22:30:00.000,250,0.58,8,41.899602111,-87.633308037,8,5.25,0,1.5,6.75
0,2023-01-31T22:30:00.000,0,0,34,41.842076117,-87.633973422,34,3.25,0,1.5,4.75
0,2023-01-31T22:30:00.000,900,7.2,32,41.878865584,-87.625192142,16,20,0,0,20
0,2023-01-31T22:30:00.000,117,0.19,8,41.892072635,-87.628874157,8,3.75,0,0,3.75
8,2023-01-31T22:30:00.000,1343,13.7,76,41.980264315,-87.913624596,6,34.5,0,5,48
0,2023-01-31T22:30:00.000,1020,12.3,51,41.690633347,-87.570058269,38,31.5,0,0,31.5
0,2023-01-31T22:30:00.000,371,1.99,76,41.97907082,-87.903039661,,8.25,0,4,12.25
9.45,2023-01-31T22:30:00.000,1380,17.5,76,41.980264315,-87.913624596,8,42.75,0,4,56.2
9.25,2023-01-31T22:30:00.000,1560,1,76,41.980264315,-87.913624596,8,41.75,0,4,55
16.91,2023-01-31T22:30:00.000,2234,30.05,56,41.785998518,-87.750934289,,72.25,0,40,129.66
0,2023-01-31T22:30:00.000,868,11.65,8,41.899602111,-87.633308037,69,33.68,0,0,33.68
11.95,2023-01-31T22:30:00.000,1191,14.93,76,41.980264315,-87.913624596,,37.25,0,22,71.7
0,2023-01-31T22:30:00.000,480,2.8,76,41.97907082,-87.903039661,,10,0,7,17
8,2023-01-31T22:30:00.000,937,8.42,32,41.878865584,-87.625192142,14,23,0,0,31.5
8.45,2023-01-31T22:30:00.000,1500,0.9,76,41.980264315,-87.913624596,24,37.75,0,4,50.2
9.3,2023-01-31T22:30:00.000,1359,16.1,76,41.980264315,-87.913624596,7,40,0,6,55.8
3,2023-01-31T22:30:00.000,480,1.9,8,41.899602111,-87.633308037,8,8,0,0,11
9.3,2023-01-31T22:30:00.000,1260,16.98,76,41.980264315,-87.913624596,32,42,0,4,55.8
1,2023-01-31T22:30:00.000,60,0.1,28,41.874005383,-87.66351755,28,3.25,0,16.5,20.75
0,2023-01-31T22:30:00.000,163,0.53,28,41.874005383,-87.66351755,28,4.25,0,0,4.75
4.24,2023-01-31T22:30:00.000,950,6.15,8,41.899602111,-87.633308037,6,16.59,0,0,20.83
3.62,2023-01-31T22:30:00.000,420,2.98,76,41.980264315,-87.913624596,76,10,0,4,18.12
0,2023-01-31T22:30:00.000,1260,14.1,76,41.980264315,-87.913624596,76,35.5,0,5,40.5
0,2023-01-31T22:30:00.000,0,0,8,41.892042136,-87.63186395,8,3.25,0,0,3.25
0,2023-01-31T22:30:00.000,700,11.91,28,41.874005383,-87.66351755,44,30,0,0,30
0,2023-01-31T22:30:00.000,2100,0.5,6,41.944226601,-87.655998182,2,28.5,0,0,28.5
5,2023-01-31T22:30:00.000,1104,7.81,56,41.79259236,-87.769615453,31,21.75,0,4,31.25
7.1,2023-01-31T22:30:00.000,0,0,28,41.874005383,-87.66351755,28,35,0,0,42.1
5,2023-01-31T22:30:00.000,1080,14.6,76,41.980264315,-87.913624596,22,36.25,0,4,45.25
0,2023-01-31T22:30:00.000,4233,5.12,73,41.717493036,-87.648895072,66,33.5,0,0,33.5
0,2023-01-31T22:30:00.000,60,0.1,28,41.874005383,-87.66351755,28,3.5,0,0,3.5
1,2023-01-31T22:30:00.000,1380,0.2,28,41.87866742,-87.671653621,32,14.25,0,1,16.25
0,2023-01-31T22:30:00.000,600,2.1,8,41.899602111,-87.633308037,32,9,0,0,9
8,2023-01-31T22:30:00.000,1320,13.9,56,41.79259236,-87.769615453,,35.25,0,22.5,65.75
1,2023-01-31T22:30:00.000,423,1.64,32,41.878865584,-87.625192142,8,7.75,0,0,8.75
0,2023-01-31T22:30:00.000,1620,15.8,49,41.706587882,-87.623366512,28,40.25,0,0,40.25
8.92,2023-01-31T22:30:00.000,1539,10.93,32,41.878865584,-87.625192142,2,29.25,0,0,38.67
8.95,2023-01-31T22:30:00.000,1116,16.1,76,41.980264315,-87.913624596,24,40.25,0,4,53.7
2,2023-01-31T22:30:00.000,900,2.5,32,41.880994471,-87.632746489,32,11.5,0,2,15.5
3,2023-01-31T22:30:00.000,780,0.3,32,41.878865584,-87.625192142,6,16.5,0,0,19.5
3.25,2023-01-31T22:30:00.000,462,3.39,76,41.97907082,-87.903039661,,10.75,0,5,19.5
0,2023-01-31T22:30:00.000,999,10.09,76,41.980264315,-87.913624596,10,27,0,0,27
1.6,2023-01-31T22:30:00.000,480,1.5,32,41.878865584,-87.625192142,8,7.5,0,0,9.1
0.09,2023-01-31T22:30:00.000,2306,9.32,66,41.771848515,-87.695666342,45,29.5,0,0,29.59
0,2023-01-31T22:30:00.000,42,0.12,8,41.899602111,-87.633308037,8,3.5,0,0,3.5
6.65,2023-01-31T22:30:00.000,1237,10.61,56,41.79259236,-87.769615453,28,27.75,0,5,39.9
11.43,2023-01-31T22:30:00.000,1462,12.87,76,41.980264315,-87.913624596,,32.75,1.9,22,68.58
0,2023-01-31T22:30:00.000,21,0.23,7,41.922686284,-87.649488729,8,3.75,0,0,3.75
2.48,2023-01-31T22:30:00.000,624,0,28,41.874005383,-87.66351755,8,10,0,0,12.48
0,2023-01-31T22:30:00.000,120,0.5,32,41.878865584,-87.625192142,28,4.5,0,1,5.5
0,2023-01-31T22:30:00.000,604,5.23,8,41.899602111,-87.633308037,3,15.5,0,0,15.5
1.23,2023-01-31T22:30:00.000,418,1.72,7,41.922686284,-87.649488729,8,10,0,0,11.23
22.88,2023-01-31T22:30:00.000,2092,29.05,8,41.892042136,-87.63186395,,70,0,21,114.38
0,2023-01-31T22:30:00.000,8,0,,,,,104,0,0,104.5
8.15,2023-01-31T22:30:00.000,1260,0.9,76,41.980264315,-87.913624596,7,36.25,0,4,48.4
0,2023-01-31T22:30:00.000,572,2.05,6,41.944226601,-87.655998182,5,8.75,0,0,8.75
3.94,2023-01-31T22:30:00.000,2137,7.6,8,41.899602111,-87.633308037,8,24.75,0,1,30.19
1.88,2023-01-31T22:30:00.000,4,0,8,41.892507781,-87.626214906,8,12,0,0,14.38
0,2023-01-31T22:30:00.000,268,0.58,8,41.899602111,-87.633308037,8,5.25,0,1,6.25
5,2023-01-31T22:30:00.000,1560,0.5,32,41.878865584,-87.625192142,16,26.5,0,0,31.5
0,2023-01-31T22:30:00.000,417,1.11,6,41.944226601,-87.655998182,7,6.25,0,0,6.75
0,2023-01-31T22:30:00.000,841,3.02,33,41.857183858,-87.620334624,28,10.73,0,0,10.73
8.25,2023-01-31T22:15:00.000,1620,14.1,76,41.980264315,-87.913624596,3,36.75,0,4,49
3.06,2023-01-31T22:15:00.000,1143,7.4,28,41.874005383,-87.66351755,4,19.98,0,0,23.04
0,2023-01-31T22:15:00.000,287,1.33,77,41.9867118,-87.663416405,1,6.5,0,0,6.5
0,2023-01-31T22:15:00.000,533,1.62,6,41.944226601,-87.655998182,6,7.75,0,0,7.75
4.14,2023-01-31T22:15:00.000,911,6.26,32,41.878865584,-87.625192142,6,16.18,0,0,20.32
5,2023-01-31T22:15:00.000,1374,11.52,8,41.899602111,-87.633308037,11,30.75,0,0,36.25
5.6,2023-01-31T22:15:00.000,833,8.78,32,41.878865584,-87.625192142,77,21.9,0,0,27.5
0,2023-01-31T22:15:00.000,1050,9.27,8,41.899602111,-87.633308037,25,24.75,0,0,24.75
0,2023-01-31T22:15:00.000,1211,5.37,28,41.874005383,-87.66351755,6,17.25,0,9,26.25
1,2023-01-31T22:15:00.000,473,1.33,32,41.880994471,-87.632746489,8,10,0,0,11
0,2023-01-31T22:15:00.000,570,1.8,8,41.899602111,-87.633308037,32,8.5,0,2,10.5
0,2023-01-31T22:15:00.000,1327,14.14,22,41.92276062,-87.699155343,49,36.75,0,0,36.75
0,2023-01-31T22:15:00.000,960,6.1,8,41.899602111,-87.633308037,77,19.75,0,0,19.75
0,2023-01-31T22:15:00.000,300,0,76,41.97907082,-87.903039661,76,5,0,4,9
0,2023-01-31T22:15:00.000,829,5.79,32,41.878865584,-87.625192142,22,16.75,0,0,16.75
8.3,2023-01-31T22:15:00.000,1140,0,76,41.980264315,-87.913624596,5,41.25,0,0,49.55
0,2023-01-31T22:15:00.000,334,1.4,8,41.892072635,-87.628874157,32,10,0,0,10
7.1,2023-01-31T22:15:00.000,4,0,8,41.892042136,-87.63186395,8,35,0,0,42.6
4.25,2023-01-31T22:15:00.000,960,5.3,8,41.899602111,-87.633308037,31,16.5,0,0,20.75
5.51,2023-01-31T22:15:00.000,1652,10.32,32,41.878865584,-87.625192142,16,21.56,0,0,27.07
0,2023-01-31T22:15:00.000,1561,12.2,1,42.009622881,-87.670166857,,32,0,0,32
4.5,2023-01-31T22:15:00.000,3,0,8,41.892042136,-87.63186395,8,22,0,0,27
2,2023-01-31T22:15:00.000,265,0.88,32,41.877406123,-87.621971652,32,5.75,0,0,8.25
0,2023-01-31T22:15:00.000,584,2.96,8,41.899602111,-87.633308037,7,10.75,0,0,10.75
11.38,2023-01-31T22:15:00.000,4,0,8,41.899602111,-87.633308037,8,45,0,0,56.88
15.25,2023-01-31T22:15:00.000,1800,23.6,76,41.980264315,-87.913624596,39,56.5,0,4,75.75
0,2023-01-31T22:15:00.000,107,0,28,41.87866742,-87.671653621,28,35,0,0,35
0,2023-01-31T22:15:00.000,900,0.4,35,41.835117986,-87.618677767,67,19.25,0,0,19.25
0,2023-01-31T22:15:00.000,4352,21.73,,,,9,62.25,0,0,62.25
0,2023-01-31T22:15:00.000,196,0.8,32,41.884987192,-87.620992913,8,10,0,0,10
0,2023-01-31T22:15:00.000,420,1.4,32,41.878865584,-87.625192142,32,6.75,0,2,8.75
1.24,2023-01-31T22:15:00.000,665,2,32,41.880994471,-87.632746489,33,10,0,0,11.24
3.71,2023-01-31T22:15:00.000,751,4.08,8,41.899602111,-87.633308037,6,14.52,0,0,18.23
7.8,2023-01-31T22:15:00.000,1403,13.29,56,41.79259236,-87.769615453,8,34.5,0,4,46.8
5.9,2023-01-31T22:15:00.000,1200,8.2,32,41.878865584,-87.625192142,6,23.25,0,0,29.15
0,2023-01-31T22:15:00.000,900,7.49,32,41.878865584,-87.625192142,3,20.5,0,1,21.5
3.24,2023-01-31T22:15:00.000,679,2.7,8,41.899602111,-87.633308037,32,12.66,0,0,15.9
3.4,2023-01-31T22:15:00.000,600,0.2,32,41.878865584,-87.625192142,8,13.25,0,0,16.65
3,2023-01-31T22:15:00.000,360,0,,,,,6.5,0,0,9.5
0,2023-01-31T22:15:00.000,432,1.91,8,41.899602111,-87.633308037,24,8,0,0,8
0,2023-01-31T22:15:00.000,809,5.85,32,41.878865584,-87.625192142,6,17.25,0,1,18.25
0,2023-01-31T22:15:00.000,780,9,53,41.673819904,-87.635739777,51,23.5,0,0,23.5
0,2023-01-31T22:15:00.000,0,0,69,41.763246799,-87.616134111,69,3.25,0,0,3.25
3.15,2023-01-31T22:15:00.000,807,3.07,7,41.922686284,-87.649488729,32,12.34,0,0,15.49
2.95,2023-01-31T22:15:00.000,840,3.21,5,41.947791586,-87.683834942,6,11.55,0,0,14.5
4.71,2023-01-31T22:15:00.000,912,7.05,32,41.878865584,-87.625192142,6,18.44,0,0,23.15
0,2023-01-31T22:15:00.000,1027,10.25,28,41.874005383,-87.66351755,42,27,0,0,27
2.58,2023-01-31T22:15:00.000,776,2.88,32,41.878865584,-87.625192142,8,13.46,0,0,16.04
0,2023-01-31T22:15:00.000,1349,16.19,28,41.874005383,-87.66351755,48,40.75,0,1,41.75
0,2023-01-31T22:15:00.000,1140,9.3,24,41.901206994,-87.676355989,17,25,0,0,25
0,2023-01-31T22:15:00.000,468,1.2,,,,,6.75,0,3.5,10.25
0,2023-01-31T22:15:00.000,1260,11.2,56,41.79259236,-87.769615453,24,29.25,0,4,33.25
2.45,2023-01-31T22:15:00.000,294,1.03,32,41.878865584,-87.625192142,8,10,0,0,12.45
3,2023-01-31T22:15:00.000,207,0.81,32,41.878865584,-87.625192142,8,5.25,0,0,8.75
0,2023-01-31T22:15:00.000,1546,8.9,2,42.001571027,-87.695012589,8,25.75,0,0,25.75
2.6,2023-01-31T22:15:00.000,720,2.5,28,41.874005383,-87.66351755,24,10,0,0,12.6
1.93,2023-01-31T22:15:00.000,469,0,32,41.878865584,-87.625192142,8,10.07,0,0,12
0,2023-01-31T22:15:00.000,960,3.1,28,41.874005383,-87.66351755,8,11.75,0,0,11.75
0,2023-01-31T22:15:00.000,982,10.28,35,41.835117986,-87.618677767,49,27.25,0,0,27.25
2.45,2023-01-31T22:15:00.000,485,1.64,32,41.884987192,-87.620992913,33,10,0,0,12.45
0,2023-01-31T22:15:00.000,1140,11.6,69,41.763246799,-87.616134111,8,30,0,0,30
0,2023-01-31T22:15:00.000,1380,1,76,41.97907082,-87.903039661,32,43.25,0,4,47.25
0,2023-01-31T22:15:00.000,797,2.82,28,41.88528132,-87.6572332,32,10,0,0,10
6.65,2023-01-31T22:15:00.000,1920,5.2,56,41.79259236,-87.769615453,24,28.75,0,4,39.4
0,2023-01-31T22:15:00.000,39,0,76,41.97907082,-87.903039661,76,3.25,0,0,3.25
0,2023-01-31T22:15:00.000,900,0,9,42.007612593,-87.813781034,2,17.5,0,0,17.5
4.6,2023-01-31T22:15:00.000,1224,7.81,8,41.899602111,-87.633308037,4,22.5,0,0,27.6
4.25,2023-01-31T22:15:00.000,900,5.2,76,41.980264315,-87.913624596,76,16,0,5,25.25
0,2023-01-31T22:15:00.000,1200,1,76,41.97907082,-87.903039661,32,42,0,4,46
0,2023-01-31T22:15:00.000,1501,13.68,28,41.874005383,-87.66351755,70,34.75,0,0,34.75
0,2023-01-31T22:15:00.000,935,11.7,56,41.79259236,-87.769615453,34,30,0,0,30
2,2023-01-31T22:15:00.000,540,2.2,32,41.878865584,-87.625192142,7,9,0,0,11
0,2023-01-31T22:15:00.000,1205,9.16,,,,,86.45,0,0,86.45
2.45,2023-01-31T22:15:00.000,290,1.04,8,41.899602111,-87.633308037,8,12.25,0,0,14.7
0,2023-01-31T22:15:00.000,900,0.3,32,41.878865584,-87.625192142,38,18,0,1,19
0,2023-01-31T22:15:00.000,1097,10.57,56,41.785998518,-87.750934289,32,27.75,0,5,32.75
2.45,2023-01-31T22:15:00.000,338,1.15,8,41.899602111,-87.633308037,8,10,0,0,12.45
0,2023-01-31T22:15:00.000,840,10,8,41.899602111,-87.633308037,68,26,0,0,26
2.46,2023-01-31T22:15:00.000,422,2.37,28,41.874005383,-87.66351755,24,10,0,0,12.46
0,2023-01-31T22:15:00.000,840,0.2,32,41.878865584,-87.625192142,6,14,0,0,14
0,2023-01-31T22:15:00.000,352,1.55,6,41.944226601,-87.655998182,6,7,0,0,7
0.61,2023-01-31T22:15:00.000,369,0,32,41.878865584,-87.625192142,8,10,0,0,10.61
5.3,2023-01-31T22:15:00.000,1093,9.71,32,41.878865584,-87.625192142,1,26,0,0,31.8
2.75,2023-01-31T22:15:00.000,783,3.16,33,41.857183858,-87.620334624,28,10.77,0,0,13.52
5,2023-01-31T22:15:00.000,1617,15.23,76,41.980264315,-87.913624596,,38.25,0,6,49.75
0,2023-01-31T22:15:00.000,889,7.59,56,41.79259236,-87.769615453,31,20.75,0,4,24.75
0,2023-01-31T22:15:00.000,2,0,20,41.924347077,-87.734739754,20,50,0,0,50.5
0,2023-01-31T22:15:00.000,534,0,28,41.874005383,-87.66351755,8,10.76,0,0,10.76
0,2023-01-31T22:15:00.000,951,5.59,6,41.944226601,-87.655998182,77,16.75,0,0,16.75
0,2023-01-31T22:15:00.000,420,0.1,41,41.794090253,-87.592310855,38,10.5,0,0,10.5
2.15,2023-01-31T22:15:00.000,851,2.66,32,41.878865584,-87.625192142,7,11.22,0,0,13.37
2.52,2023-01-31T22:15:00.000,635,2.53,8,41.899602111,-87.633308037,7,10,0,0,12.52
2.45,2023-01-31T22:15:00.000,386,1.55,28,41.874005383,-87.66351755,24,10,0,0,12.45
7.1,2023-01-31T22:15:00.000,9,0,28,41.87866742,-87.671653621,28,35,0,0,42.6
1.23,2023-01-31T22:15:00.000,552,1.44,32,41.877406123,-87.621971652,8,10,0,0,11.23
4.95,2023-01-31T22:15:00.000,720,5.4,7,41.922686284,-87.649488729,33,16,0,0,20.95
0,2023-01-31T22:15:00.000,12,0,8,41.899602111,-87.633308037,8,54,0,0,54.5
2.45,2023-01-31T22:15:00.000,110,0.43,32,41.880994471,-87.632746489,8,10,0,0,12.45
12.65,2023-01-31T22:15:00.000,1080,0,76,41.97907082,-87.903039661,,31.75,0,31,75.4
0,2023-01-31T22:15:00.000,366,2.67,8,41.899602111,-87.633308037,7,9.25,0,0,9.25
2.51,2023-01-31T22:15:00.000,441,1.9,28,41.88528132,-87.6572332,8,10,0,0,12.51
0,2023-01-31T22:15:00.000,180,0.9,32,41.877406123,-87.621971652,28,5,0,0,5
3,2023-01-31T22:15:00.000,720,7.8,76,41.980264315,-87.913624596,10,20,0,4,27
2,2023-01-31T22:15:00.000,300,0,28,41.88528132,-87.6572332,32,6.5,0,0,8.5
0,2023-01-31T22:15:00.000,600,4.3,8,41.899602111,-87.633308037,6,13.25,0,0,13.25
3.25,2023-01-31T22:15:00.000,780,0.1,76,41.97907082,-87.903039661,76,11.75,0,4,19
5.55,2023-01-31T22:15:00.000,1360,16.83,76,41.97907082,-87.903039661,8,41.75,0,4,51.8
1.2,2023-01-31T22:15:00.000,236,0.9,28,41.874005383,-87.66351755,28,5.5,0,0,7.2
2.45,2023-01-31T22:00:00.000,329,0,,,,8,10,0,0,12.45
0,2023-01-31T22:00:00.000,1560,0.7,33,41.857183858,-87.620334624,1,31,0,0,31
3.23,2023-01-31T22:00:00.000,585,5.17,28,41.874005383,-87.66351755,60,14.02,0,0,17.25
1.47,2023-01-31T22:00:00.000,401,0.91,8,41.899602111,-87.633308037,8,10,0,0,11.47
0,2023-01-31T22:00:00.000,1040,10.83,77,41.9867118,-87.663416405,35,28.5,0,0,28.5
0,2023-01-31T22:00:00.000,212,0.64,32,41.877406123,-87.621971652,32,5,0,0,5
0,2023-01-31T22:00:00.000,629,2.29,24,41.901206994,-87.676355989,8,10,0,0,10
3.79,2023-01-31T22:00:00.000,886,0,8,41.899602111,-87.633308037,6,14.82,0,0,18.61
0,2023-01-31T22:00:00.000,857,2.03,8,41.899602111,-87.633308037,8,10,0,0,10
2.8,2023-01-31T22:00:00.000,720,3.1,33,41.859349715,-87.617358006,28,10.75,0,0,13.55
1.84,2023-01-31T22:00:00.000,961,0,32,41.878865584,-87.625192142,7,14.41,0,0,16.25
3.06,2023-01-31T22:00:00.000,431,1.6,32,41.878865584,-87.625192142,8,10,0,0,13.06
4.29,2023-01-31T22:00:00.000,711,6.25,28,41.874005383,-87.66351755,22,16.79,0,0,21.08
2.45,2023-01-31T22:00:00.000,537,1.19,1,42.009622881,-87.670166857,1,10,0,0,12.45
4.22,2023-01-31T22:00:00.000,1078,6.26,32,41.878865584,-87.625192142,6,16.52,0,0,20.74
0,2023-01-31T22:00:00.000,348,1.18,28,41.885300022,-87.642808466,8,6.5,0,0,6.5
1.86,2023-01-31T22:00:00.000,755,0,28,41.88528132,-87.6572332,32,10,0,0,11.86
3.14,2023-01-31T22:00:00.000,617,4.38,32,41.878865584,-87.625192142,24,12.29,0,0,15.43
2.45,2023-01-31T22:00:00.000,240,1,8,41.899602111,-87.633308037,8,10,0,0,12.45
3,2023-01-31T22:00:00.000,405,0.81,24,41.901206994,-87.676355989,32,6,0,1,10.5
2,2023-01-31T22:00:00.000,514,0,24,41.901206994,-87.676355989,28,10,0,0,12
2,2023-01-31T22:00:00.000,819,6.65,32,41.877406123,-87.621971652,6,17.12,0,0,19.12
5,2023-01-31T22:00:00.000,642,2.72,8,41.899602111,-87.633308037,28,10.25,0,0,15.75
8.45,2023-01-31T22:00:00.000,1311,15.08,76,41.980264315,-87.913624596,24,37.75,0,4,50.7
10,2023-01-31T22:00:00.000,1500,1,76,41.97907082,-87.903039661,32,41.75,0,4,55.75
0,2023-01-31T22:00:00.000,353,1.26,32,41.877406123,-87.621971652,28,6.5,0,1,7.5
2,2023-01-31T22:00:00.000,608,2.33,28,41.88528132,-87.6572332,8,10,0,0,12
7,2023-01-31T22:00:00.000,1746,13.27,56,41.785998518,-87.750934289,8,35.5,0,4,47
0,2023-01-31T22:00:00.000,963,12.3,68,41.777196255,-87.642497527,5,31.25,0,0,31.25
3.6,2023-01-31T22:00:00.000,663,6.14,21,41.938666196,-87.711210593,28,17.5,0,0,21.6
0,2023-01-31T22:00:00.000,901,11.55,,,,21,29.5,0,0,29.5
6.26,2023-01-31T22:00:00.000,1500,14.79,76,41.980264315,-87.913624596,6,37.25,0,4,48.01
2.47,2023-01-31T22:00:00.000,426,0,8,41.905857769,-87.630865027,7,10,0,0,12.47
0,2023-01-31T22:00:00.000,915,9.18,76,41.980264315,-87.913624596,12,24.5,0,0,24.5
0,2023-01-31T22:00:00.000,444,1.59,32,41.877406123,-87.621971652,8,7.5,0,0,7.5
9.6,2023-01-31T22:00:00.000,1277,17.54,76,41.97907082,-87.903039661,32,43,0,4.5,57.6
4.48,2023-01-31T22:00:00.000,675,6.54,32,41.878865584,-87.625192142,21,17.55,0,0,22.03
5.75,2023-01-31T22:00:00.000,985,8.24,32,41.878865584,-87.625192142,77,22.5,0,0,28.75
